INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTIDX,BANKNIFTY,17-Oct-2019,27500,PE,0,0,0,765,877.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,27600,CE,0,0,0,1520.70,1360.20,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,27600,PE,0,0,0,805.85,922.50,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,27700,CE,0,0,0,1464.05,1307.25,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,27700,PE,0,0,0,848.10,968.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,27800,CE,0,0,0,1408.70,1255.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,27800,PE,0,0,0,891.70,1016.25,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,27900,CE,0,0,0,1354.80,1205.35,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,27900,PE,0,0,0,936.70,1065.10,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28000,CE,0,0,0,1302.20,1156.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28000,PE,0,0,0,983.05,1115.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28100,CE,0,0,0,1251.05,1109.10,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28100,PE,0,0,0,1030.80,1167.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28200,CE,0,0,0,1201.10,1063.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28200,PE,0,0,0,1079.85,1220.25,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28300,CE,0,0,0,1152.70,1018.35,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28300,PE,0,0,0,1130.30,1274.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28400,CE,0,0,0,1105.60,975,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28400,PE,0,0,0,1182.15,1330.50,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28500,CE,0,0,0,1059.90,932.95,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28500,PE,0,0,0,1235.40,1387.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28600,CE,0,0,0,1015.50,892.25,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28600,PE,0,0,0,1289.95,1446.10,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28700,CE,0,0,0,972.45,852.90,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28700,PE,0,0,0,1345.80,1505.85,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28800,CE,0,0,0,930.75,814.80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28800,PE,0,0,0,1403.05,1566.95,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28900,CE,0,0,0,890.35,778,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,28900,PE,0,0,0,1461.55,1629.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29000,CE,0,0,0,851.25,742.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29000,PE,0,0,0,1521.40,1692.90,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29100,CE,0,0,0,813.40,708.10,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29100,PE,0,0,0,1582.50,1757.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29200,CE,0,0,0,776.85,675,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29200,PE,0,0,0,1644.85,1823.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29300,CE,0,0,0,741.50,643.10,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29300,PE,0,0,0,1708.45,1891,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29400,CE,0,0,0,707.45,612.40,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29400,PE,0,0,0,1773.25,1959.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29500,CE,0,0,0,674.55,582.80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29500,PE,0,0,0,1839.30,2029.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29600,CE,0,0,0,642.80,554.35,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29600,PE,0,0,0,1906.55,2099.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29700,CE,0,0,0,639.25,527,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29700,PE,0,0,0,1821.10,2171.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29800,CE,0,0,0,608.10,500.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,17-Oct-2019,29800,PE,0,0,0,1888.90,2244.40,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25400,CE,0,0,0,1864.45,2562.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25400,PE,0,0,0,116.90,69.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25500,CE,0,0,0,1780.40,2472.25,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25500,PE,0,0,0,132.40,78.50,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25600,CE,0,0,0,1697.85,2383,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25600,PE,0,0,0,149.40,88.90,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25700,CE,0,0,0,1616.95,2294.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25700,PE,0,0,0,168.05,100.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25800,CE,0,0,0,1537.75,2207.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25800,PE,0,0,0,188.45,112.85,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25900,CE,0,0,0,1460.40,2121.80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,25900,PE,0,0,0,210.60,126.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26000,CE,0,0,0,2020.85,2037.20,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26000,PE,0,0,0,163.70,141.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26100,CE,0,0,0,1939.45,1953.95,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26100,PE,0,0,0,181.50,158.10,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26200,CE,0,0,0,1859.45,1872.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26200,PE,0,0,0,200.70,175.90,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26300,CE,0,0,0,1780.95,1791.80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26300,PE,0,0,0,221.40,195.25,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26400,CE,0,0,0,1704,1713.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26400,PE,0,0,0,243.65,216.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26500,CE,0,0,0,1628.70,1635.90,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26500,PE,0,0,0,267.50,238.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26600,CE,0,0,0,2020.30,1560.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26600,PE,0,0,0,196.35,262.85,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26700,CE,0,0,0,1940.70,1487.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26700,PE,0,0,0,215.95,289.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26800,CE,0,0,0,1992.40,1414.60,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26800,PE,0,0,0,190.20,316.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26900,CE,0,0,0,1912.70,1344.60,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,26900,PE,0,0,0,209.55,345.95,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27000,CE,0,0,0,1834.40,1276.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27000,PE,0,0,0,230.40,377.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27100,CE,0,0,0,1757.60,1210.40,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27100,PE,0,0,0,252.75,411.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27200,CE,0,0,0,2025.95,1146.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27200,PE,0,0,0,185.45,446.60,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27300,CE,0,0,0,1945.80,1084.20,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27300,PE,0,0,0,204.35,484.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27400,CE,0,0,0,2092.25,1024.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27400,PE,0,0,0,256.50,523.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27500,CE,0,0,0,600,966.20,0,0,20,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27500,PE,0,0,0,261.60,565.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27600,CE,0,0,0,500,910.35,0,0,20,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27600,PE,0,0,0,283.40,609.20,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27700,CE,0,0,0,2177.75,856.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27700,PE,0,0,0,294.85,655.10,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27800,CE,0,0,0,2102.05,804.90,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27800,PE,0,0,0,318.05,703.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27900,CE,0,0,0,2028.75,755.20,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,27900,PE,0,0,0,343.70,753.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28000,CE,0,0,0,1955.55,707.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28000,PE,0,0,0,369.40,805.20,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28100,CE,0,0,0,1882.50,662.35,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28100,PE,0,0,0,395.30,859.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28200,CE,0,0,0,2163.15,619,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28200,PE,0,0,0,284.85,915.80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28300,CE,0,0,0,2087.10,577.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28300,PE,0,0,0,307.70,974.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28400,CE,0,0,0,2012.40,538.40,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28400,PE,0,0,0,331.90,1034.50,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28500,CE,0,0,0,200,501.10,0,0,20,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28500,PE,0,0,0,358.40,1096.80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28600,CE,0,0,0,1867.85,465.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28600,PE,0,0,0,385.15,1161.10,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28700,CE,0,0,0,1796.10,432.20,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28700,PE,0,0,0,412.30,1227.25,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28800,CE,0,0,0,2183.55,400.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28800,PE,0,0,0,221.85,1295.20,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28900,CE,0,0,0,2104.65,370.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,28900,PE,0,0,0,241.75,1365,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29000,CE,0,0,0,2027.05,342.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29000,PE,0,0,0,263,1436.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29100,CE,0,0,0,1950.80,316.10,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29100,PE,0,0,0,285.65,1509.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29200,CE,0,0,0,1876,292.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29200,PE,0,0,0,309.65,1585.90,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29300,CE,0,0,0,1803.60,268.40,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29300,PE,0,0,0,336.15,1661.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29400,CE,0,0,0,1730.30,246.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29400,PE,0,0,0,361.65,1739.20,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29500,CE,0,0,0,1659.95,226.35,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29500,PE,0,0,0,390.15,1818.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29600,CE,0,0,0,1591.15,207.40,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29600,PE,0,0,0,420.20,1899.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29700,CE,0,0,0,1523.90,189.80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29700,PE,0,0,0,451.85,1981.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29800,CE,0,0,0,1458.30,173.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29800,PE,0,0,0,485.10,2064.60,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29900,CE,0,0,0,1394.35,158.25,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,29900,PE,0,0,0,519.95,2149.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30000,CE,0,0,0,75,144.15,0,0,120,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30000,PE,0,0,0,556.55,2234.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30100,CE,0,0,0,1271.45,131.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30100,PE,0,0,0,594.75,2321.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30200,CE,0,0,0,1212.55,119.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30200,PE,0,0,0,634.70,2408.95,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30300,CE,0,0,0,1155.35,108.10,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30300,PE,0,0,0,676.35,2497.50,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30400,CE,0,0,0,1099.85,97.90,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30400,PE,0,0,0,719.75,2587,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30500,CE,0,0,0,1046.15,88.60,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30500,PE,0,0,0,764.85,2677.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30600,CE,0,0,0,994.10,80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30600,PE,0,0,0,811.70,2768.35,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30700,CE,0,0,0,943.70,72.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30700,PE,0,0,0,860.15,2860.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30800,CE,0,0,0,895.15,65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30800,PE,0,0,0,910.45,2952.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30900,CE,0,0,0,848.30,58.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,30900,PE,0,0,0,962.45,3045.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31000,CE,0,0,0,60,52.50,0,0,20,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31000,PE,0,0,0,1016.15,3139.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31100,CE,0,0,0,759.75,47.10,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31100,PE,0,0,0,1071.60,3233.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31200,CE,0,0,0,718,42.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31200,PE,0,0,0,1128.70,3328.40,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31300,CE,0,0,0,677.95,37.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31300,PE,0,0,0,1187.45,3423.60,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31400,CE,0,0,0,639.50,33.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31400,PE,0,0,0,1247.85,3519.25,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31500,CE,0,0,0,602.65,30.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31500,PE,0,0,0,1309.85,3615.25,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31600,CE,0,0,0,567.40,26.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31600,PE,0,0,0,1373.45,3711.60,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31700,CE,0,0,0,533.70,23.80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31700,PE,0,0,0,1438.60,3808.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31800,CE,0,0,0,501.50,21.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31800,PE,0,0,0,1505.30,3905.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31900,CE,0,0,0,470.85,18.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,31900,PE,0,0,0,1573.45,4002.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,32000,CE,0,0,0,441.60,16.60,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,19-Sep-2019,32000,PE,0,0,0,1643.05,4100.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25400,CE,0,0,0,2205.30,2932.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25400,PE,0,0,0,299.85,283.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25500,CE,0,0,0,2129.75,2853.25,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25500,PE,0,0,0,323.25,303.20,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25600,CE,0,0,0,2056.50,2775,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25600,PE,0,0,0,348.95,324,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25700,CE,0,0,0,1983.45,2697.80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25700,PE,0,0,0,374.80,345.85,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25800,CE,0,0,0,1911.75,2621.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25800,PE,0,0,0,402.05,368.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25900,CE,0,0,0,1840.55,2546.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,25900,PE,0,0,0,429.75,392.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26000,CE,0,0,0,1771.85,2473.60,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26000,PE,0,0,0,460,418.75,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26100,CE,0,0,0,1704.60,2400.60,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26100,PE,0,0,0,491.65,444.80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26200,CE,0,0,0,1638.80,2328.80,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26200,PE,0,0,0,524.80,472.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26300,CE,0,0,0,1574.50,2257.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26300,PE,0,0,0,559.45,499.30,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26400,CE,0,0,0,1511.75,2187.70,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26400,PE,0,0,0,595.60,529.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26500,CE,0,0,0,1450.45,2119.60,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26500,PE,0,0,0,633.30,559.95,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26600,CE,0,0,0,1390.75,2052.65,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26600,PE,0,0,0,672.50,592.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26700,CE,0,0,0,1332.55,1987,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26700,PE,0,0,0,713.25,625.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26800,CE,0,0,0,1275.95,1922.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26800,PE,0,0,0,755.55,660.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26900,CE,0,0,0,1220.90,1859.40,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,26900,PE,0,0,0,799.45,695.90,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,27000,CE,0,0,0,1167.40,1797.50,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,27000,PE,0,0,0,844.90,733.05,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,27100,CE,0,0,0,1115.45,1736.85,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,27100,PE,0,0,0,891.90,771.45,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,27200,CE,0,0,0,1065.10,1677.55,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,27200,PE,0,0,0,940.45,811.15,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,27300,CE,0,0,0,1016.20,1619.50,0,0,0,0,28-Aug-2019
OPTIDX,BANKNIFTY,24-Oct-2019,27300,PE,0,0,0,990.45,852.15,0,0,0,0,28-Aug-2019
